ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200029038620041888e+01,1.199999999999999858e+02,-3.943362693254476188e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200029218984137458e+01,1.199999999999999858e+02,-3.967855629237419747e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200029399348233028e+01,1.199999999999999858e+02,-3.992348565220363305e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200029579712327887e+01,1.199999999999999858e+02,-4.016841501203306864e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200029760076423457e+01,1.199999999999999858e+02,-4.041334437186250423e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200029940440518317e+01,1.199999999999999858e+02,-4.065827373169193981e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200030120804613887e+01,1.199999999999999858e+02,-4.090320309152137540e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200030301168708746e+01,1.199999999999999858e+02,-4.114813245135081099e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200030481532804316e+01,1.199999999999999858e+02,-4.139306181118024657e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200030661896899176e+01,1.199999999999999858e+02,-4.163799117100968216e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200030842260994746e+01,1.199999999999999858e+02,-4.188292053083911775e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200031022625089605e+01,1.199999999999999858e+02,-4.212784989066855333e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200031202989184465e+01,1.199999999999999858e+02,-4.237277925049798892e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200031383353279324e+01,1.199999999999999858e+02,-4.261770861032742451e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200031563717374183e+01,1.199999999999999858e+02,-4.286263797015686009e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
