gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200014483677941257e+01,1.200000911966050978e+02,-2.326828918379919694e-15,5.485851150482630167e-01,8.360947144597220548e-01,1.224646799147353207e-16
3.200014532972619463e+01,1.200000920827914683e+02,-2.339075386371391474e-15,5.441998334946885896e-01,8.389556253010961306e-01,1.224646799147353207e-16
3.200014581871217700e+01,1.200000929719945333e+02,-2.351321854362863253e-15,5.397996324277783975e-01,8.417935357502071003e-01,1.224646799147353207e-16
3.200014630372395885e+01,1.200000938641899211e+02,-2.363568322354335032e-15,5.353846324812674418e-01,8.446083680043066089e-01,1.224646799147353207e-16
3.200014678474823882e+01,1.200000947593531606e+02,-2.375814790345806812e-15,5.309549546946092935e-01,8.474000448933463048e-01,1.224646799147353207e-16
3.200014726177182212e+01,1.200000956574597524e+02,-2.388061258337278591e-15,5.265107205096581922e-01,8.501684898820942582e-01,1.224646799147353207e-16
3.200014773478163477e+01,1.200000965584850121e+02,-2.400307726328750370e-15,5.220520517673393757e-01,8.529136270722325053e-01,1.224646799147353207e-16
3.200014820376471647e+01,1.200000974624042982e+02,-2.412554194320222150e-15,5.175790707043085304e-01,8.556353812044382723e-01,1.224646799147353207e-16
3.200014866870819930e+01,1.200000983691927843e+02,-2.424800662311693929e-15,5.130918999496011379e-01,8.583336776604472140e-01,1.224646799147353207e-16
3.200014912959934321e+01,1.200000992788256156e+02,-2.437047130303165708e-15,5.085906625212701648e-01,8.610084424650988888e-01,1.224646799147353207e-16
3.200014958642551477e+01,1.200001001912778946e+02,-2.449293598294637488e-15,5.040754818230134271e-01,8.636596022883650248e-01,1.224646799147353207e-16
3.200015003917418710e+01,1.200001011065245677e+02,-2.461540066286109267e-15,4.995464816407905739e-01,8.662870844473599119e-01,1.224646799147353207e-16
3.200015048783294702e+01,1.200001020245405385e+02,-2.473786534277581046e-15,4.950037861394294136e-01,8.688908169083329192e-01,1.224646799147353207e-16
3.200015093238949504e+01,1.200001029453006538e+02,-2.486033002269052826e-15,4.904475198592218588e-01,8.714707282886432482e-01,1.224646799147353207e-16
3.200015137283163824e+01,1.200001038687796751e+02,-2.498279470260524605e-15,4.858778077125095463e-01,8.740267478587171457e-01,1.224646799147353207e-16
3.200015180914730450e+01,1.200001047949522786e+02,-2.510525938251996384e-15,4.812947749802593544e-01,8.765588055439871296e-01,1.224646799147353207e-16
3.200015224132454250e+01,1.200001057237930837e+02,-2.522772406243468164e-15,4.766985473086287617e-01,8.790668319268125641e-01,1.224646799147353207e-16
3.200015266935148617e+01,1.200001066552766105e+02,-2.535018874234939943e-15,4.720892507055211573e-01,8.815507582483833593e-01,1.224646799147353207e-16
3.200015309321641155e+01,1.200001075893773219e+02,-2.547265342226411722e-15,4.674670115371312717e-01,8.840105164106044633e-01,1.224646799147353207e-16
3.200015351290770127e+01,1.200001085260696101e+02,-2.559511810217883502e-15,4.628319565244807809e-01,8.864460389779634797e-01,1.224646799147353207e-16
3.200015392841384454e+01,1.200001094653278102e+02,-2.571758278209355281e-15,4.581842127399443076e-01,8.888572591793788558e-01,1.224646799147353207e-16
3.200015433972344425e+01,1.200001104071261580e+02,-2.584004746200827060e-15,4.535239076037654304e-01,8.912441109100307512e-01,1.224646799147353207e-16
3.200015474682523120e+01,1.200001113514388180e+02,-2.596251214192298839e-15,4.488511688805636446e-01,8.936065287331733664e-01,1.224646799147353207e-16
3.200015514970804276e+01,1.200001122982399266e+02,-2.608497682183770619e-15,4.441661246758314419e-01,8.959444478819285074e-01,1.224646799147353207e-16
3.200015554836084419e+01,1.200001132475035490e+02,-2.620744150175242398e-15,4.394689034324222865e-01,8.982578042610619429e-01,1.224646799147353207e-16
3.200015594277268605e+01,1.200001141992035940e+02,-2.632990618166714177e-15,4.347596339270294319e-01,9.005465344487397772e-01,1.224646799147353207e-16
3.200015633293276807e+01,1.200001151533140273e+02,-2.645237086158185957e-15,4.300384452666551893e-01,9.028105756982679475e-01,1.224646799147353207e-16
3.200015671883038948e+01,1.200001161098086726e+02,-2.657483554149657736e-15,4.253054668850715925e-01,9.050498659398117374e-01,1.224646799147353207e-16
3.200015710045497741e+01,1.200001170686612966e+02,-2.669730022141129515e-15,4.205608285392717915e-01,9.072643437820981926e-01,1.224646799147353207e-16
3.200015747779605846e+01,1.200001180298456092e+02,-2.681976490132601295e-15,4.158046603059127877e-01,9.094539485140984425e-01,1.224646799147353207e-16
3.200015785084329423e+01,1.200001189933352919e+02,-2.694222958124073074e-15,4.110370925777492856e-01,9.116186201066928119e-01,1.224646799147353207e-16
3.200015821958646001e+01,1.200001199591038983e+02,-2.706469426115544853e-15,4.062582560600588866e-01,9.137582992143160610e-01,1.224646799147353207e-16
3.200015858401544477e+01,1.200001209271249820e+02,-2.718715894107016633e-15,4.014682817670586212e-01,9.158729271765847502e-01,1.224646799147353207e-16
3.200015894412025119e+01,1.200001218973719688e+02,-2.730962362098488412e-15,3.966673010183134895e-01,9.179624460199048430e-01,1.224646799147353207e-16
3.200015929989101693e+01,1.200001228698182842e+02,-2.743208830089960191e-15,3.918554454351358962e-01,9.200267984590618786e-01,1.224646799147353207e-16
3.200015965131797913e+01,1.200001238444372405e+02,-2.755455298081431971e-15,3.870328469369773150e-01,9.220659278987909380e-01,1.224646799147353207e-16
3.200015999839150993e+01,1.200001248212021494e+02,-2.767701766072903750e-15,3.821996377378116816e-01,9.240797784353282918e-01,1.224646799147353207e-16
3.200016034110208807e+01,1.200001258000862094e+02,-2.779948234064375529e-15,3.773559503425106820e-01,9.260682948579443963e-01,1.224646799147353207e-16
3.200016067944032017e+01,1.200001267810626047e+02,-2.792194702055847309e-15,3.725019175432111029e-01,9.280314226504567943e-01,1.224646799147353207e-16
3.200016101339693364e+01,1.200001277641044339e+02,-2.804441170047319088e-15,3.676376724156740217e-01,9.299691079927254744e-01,1.224646799147353207e-16
3.200016134296277670e+01,1.200001287491847393e+02,-2.816687638038790867e-15,3.627633483156368355e-01,9.318812977621280247e-01,1.224646799147353207e-16
3.200016166812879703e+01,1.200001297362765200e+02,-2.828934106030262647e-15,3.578790788751569640e-01,9.337679395350159117e-01,1.224646799147353207e-16
3.200016198888610575e+01,1.200001307253526903e+02,-2.841180574021734426e-15,3.529849979989483910e-01,9.356289815881519978e-01,1.224646799147353207e-16
3.200016230522588501e+01,1.200001317163861785e+02,-2.853427042013206205e-15,3.480812398607105451e-01,9.374643729001281844e-01,1.224646799147353207e-16
3.200016261713947330e+01,1.200001327093497991e+02,-2.865673510004677985e-15,3.431679388994499647e-01,9.392740631527645156e-01,1.224646799147353207e-16
3.200016292461831569e+01,1.200001337042163101e+02,-2.877919977996149764e-15,3.382452298157944126e-01,9.410580027324885188e-01,1.224646799147353207e-16
3.200016322765399224e+01,1.200001347009584407e+02,-2.890166445987621543e-15,3.333132475683000528e-01,9.428161427316956722e-01,1.224646799147353207e-16
3.200016352623818250e+01,1.200001356995488777e+02,-2.902412913979093323e-15,3.283721273697516319e-01,9.445484349500895549e-01,1.224646799147353207e-16
3.200016382036270812e+01,1.200001366999602652e+02,-2.914659381970565102e-15,3.234220046834553886e-01,9.462548318960041227e-01,1.224646799147353207e-16
3.200016411001950445e+01,1.200001377021651052e+02,-2.926905849962036881e-15,3.184630152195253028e-01,9.479352867877048894e-01,1.224646799147353207e-16
3.200016439520062050e+01,1.200001387061359850e+02,-2.939152317953508660e-15,3.134952949311624604e-01,9.495897535546723445e-01,1.224646799147353207e-16
3.200016467589825453e+01,1.200001397118453923e+02,-2.951398785944980440e-15,3.085189800109280900e-01,9.512181868388642769e-01,1.224646799147353207e-16
3.200016495210470424e+01,1.200001407192656870e+02,-2.963645253936452219e-15,3.035342068870094945e-01,9.528205419959595579e-01,1.224646799147353207e-16
3.200016522381239525e+01,1.200001417283693002e+02,-2.975891721927923998e-15,2.985411122194798206e-01,9.543967750965821617e-01,1.224646799147353207e-16
3.200016549101387398e+01,1.200001427391285631e+02,-2.988138189919395778e-15,2.935398328965517223e-01,9.559468429275053136e-01,1.224646799147353207e-16
3.200016575370182181e+01,1.200001437515157505e+02,-3.000384657910867557e-15,2.885305060308241409e-01,9.574707029928365420e-01,1.224646799147353207e-16
3.200016601186904097e+01,1.200001447655031228e+02,-3.012631125902339336e-15,2.835132689555235896e-01,9.589683135151823024e-01,1.224646799147353207e-16
3.200016626550844734e+01,1.200001457810628693e+02,-3.024877593893811116e-15,2.784882592207389429e-01,9.604396334367936161e-01,1.224646799147353207e-16
3.200016651461308470e+01,1.200001467981671510e+02,-3.037124061885282895e-15,2.734556145896503421e-01,9.618846224206917261e-01,1.224646799147353207e-16
3.200016675917612474e+01,1.200001478167880862e+02,-3.049370529876754674e-15,2.684154730347527162e-01,9.633032408517735456e-01,1.224646799147353207e-16
3.200016699919087415e+01,1.200001488368977363e+02,-3.061616997868226454e-15,2.633679727340726973e-01,9.646954498378982334e-01,1.224646799147353207e-16
3.200016723465073909e+01,1.200001498584681343e+02,-3.073863465859698233e-15,2.583132520673807608e-01,9.660612112109531191e-01,1.224646799147353207e-16
3.200016746554926783e+01,1.200001508814712849e+02,-3.086109933851170012e-15,2.532514496123974279e-01,9.674004875279004212e-01,1.224646799147353207e-16
3.200016769188012944e+01,1.200001519058791786e+02,-3.098356401842641792e-15,2.481827041409939150e-01,9.687132420718032044e-01,1.224646799147353207e-16
3.200016791363712088e+01,1.200001529316636493e+02,-3.110602869834113571e-15,2.431071546153877327e-01,9.699994388528324629e-01,1.224646799147353207e-16
3.200016813081416700e+01,1.200001539587966448e+02,-3.122849337825585350e-15,2.380249401843330948e-01,9.712590426092539975e-01,1.224646799147353207e-16
3.200016834340531346e+01,1.200001549872499567e+02,-3.135095805817057130e-15,2.329362001793058579e-01,9.724920188083943096e-01,1.224646799147353207e-16
3.200016855140471961e+01,1.200001560169954047e+02,-3.147342273808528909e-15,2.278410741106838000e-01,9.736983336475881767e-01,1.224646799147353207e-16
3.200016875480669398e+01,1.200001570480047945e+02,-3.159588741800000688e-15,2.227397016639219018e-01,9.748779540551048006e-01,1.224646799147353207e-16
3.200016895360566593e+01,1.200001580802498040e+02,-3.171835209791472468e-15,2.176322226957227435e-01,9.760308476910549702e-01,1.224646799147353207e-16
3.200016914779616428e+01,1.200001591137021677e+02,-3.184081677782944247e-15,2.125187772302022382e-01,9.771569829482772418e-01,1.224646799147353207e-16
3.200016933737288127e+01,1.200001601483335492e+02,-3.196328145774416026e-15,2.073995054550508699e-01,9.782563289532045792e-01,1.224646799147353207e-16
3.200016952233062284e+01,1.200001611841155835e+02,-3.208574613765887806e-15,2.022745477176903228e-01,9.793288555667110096e-01,1.224646799147353207e-16
3.200016970266430150e+01,1.200001622210198633e+02,-3.220821081757359585e-15,1.971440445214258375e-01,9.803745333849375188e-01,1.224646799147353207e-16
3.200016987836898608e+01,1.200001632590179668e+02,-3.233067549748831364e-15,1.920081365215942082e-01,9.813933337400987389e-01,1.224646799147353207e-16
3.200017004943985910e+01,1.200001642980814296e+02,-3.245314017740303144e-15,1.868669645217075903e-01,9.823852287012680984e-01,1.224646799147353207e-16
3.200017021587223098e+01,1.200001653381817732e+02,-3.257560485731774923e-15,1.817206694695934488e-01,9.833501910751443198e-01,1.224646799147353207e-16
3.200017037766153294e+01,1.200001663792904907e+02,-3.269806953723246702e-15,1.765693924535302606e-01,9.842881944067962685e-01,1.224646799147353207e-16
3.200017053480333118e+01,1.200001674213790324e+02,-3.282053421714718481e-15,1.714132746983795530e-01,9.851992129803890386e-01,1.224646799147353207e-16
3.200017068729331982e+01,1.200001684644188344e+02,-3.294299889706190261e-15,1.662524575617141953e-01,9.860832218198879451e-01,1.224646799147353207e-16
3.200017083512732086e+01,1.200001695083812763e+02,-3.306546357697662040e-15,1.610870825299429432e-01,9.869401966897444201e-01,1.224646799147353207e-16
3.200017097830127000e+01,1.200001705532377656e+02,-3.318792825689133819e-15,1.559172912144315970e-01,9.877701140955592596e-01,1.224646799147353207e-16
3.200017111681125925e+01,1.200001715989596391e+02,-3.331039293680605599e-15,1.507432253476205242e-01,9.885729512847276634e-01,1.224646799147353207e-16
3.200017125065348012e+01,1.200001726455182620e+02,-3.343285761672077378e-15,1.455650267791391561e-01,9.893486862470625143e-01,1.224646799147353207e-16
3.200017137982426618e+01,1.200001736928848999e+02,-3.355532229663549157e-15,1.403828374719169603e-01,9.900972977153978949e-01,1.224646799147353207e-16
3.200017150432007185e+01,1.200001747410308326e+02,-3.367778697655020937e-15,1.351967994982916088e-01,9.908187651661723994e-01,1.224646799147353207e-16
3.200017162413748650e+01,1.200001757899273684e+02,-3.380025165646492716e-15,1.300070550361138444e-01,9.915130688199913500e-01,1.224646799147353207e-16
3.200017173927322744e+01,1.200001768395457304e+02,-3.392271633637964495e-15,1.248137463648496398e-01,9.921801896421692524e-01,1.224646799147353207e-16
3.200017184972413986e+01,1.200001778898571416e+02,-3.404518101629436275e-15,1.196170158616796514e-01,9.928201093432519331e-01,1.224646799147353207e-16
3.200017195548718973e+01,1.200001789408328108e+02,-3.416764569620908054e-15,1.144170059975956888e-01,9.934328103795173615e-01,1.224646799147353207e-16
3.200017205655948516e+01,1.200001799924439041e+02,-3.429011037612379833e-15,1.092138593334949781e-01,9.940182759534572643e-01,1.224646799147353207e-16
3.200017215293824080e+01,1.200001810446616162e+02,-3.441257505603851613e-15,1.040077185162716356e-01,9.945764900142372023e-01,1.224646799147353207e-16
3.200017224462083476e+01,1.200001820974570990e+02,-3.453503973595323392e-15,9.879872627490605963e-02,9.951074372581365513e-01,1.224646799147353207e-16
3.200017233160473751e+01,1.200001831508015044e+02,-3.465750441586795171e-15,9.358702541655182505e-02,9.956111031289686109e-01,1.224646799147353207e-16
3.200017241388756872e+01,1.200001842046658993e+02,-3.477996909578266951e-15,8.837275882262064786e-02,9.960874738184789523e-01,1.224646799147353207e-16
3.200017249146708309e+01,1.200001852590214355e+02,-3.490243377569738730e-15,8.315606944486517160e-02,9.965365362667245597e-01,1.224646799147353207e-16
3.200017256434113477e+01,1.200001863138391798e+02,-3.502489845561210509e-15,7.793710030145986623e-02,9.969582781624315437e-01,1.224646799147353207e-16
3.200017263250773425e+01,1.200001873690902556e+02,-3.514736313552682289e-15,7.271599447308015052e-02,9.973526879433327608e-01,1.224646799147353207e-16
3.200017269596501990e+01,1.200001884247457014e+02,-3.526982781544154068e-15,6.749289509897973827e-02,9.977197547964850033e-01,1.224646799147353207e-16
3.200017275471124378e+01,1.200001894807765694e+02,-3.539229249535625847e-15,6.226794537306638844e-02,9.980594686585648745e-01,1.224646799147353207e-16
3.200017280874480008e+01,1.200001905371539408e+02,-3.551475717527097627e-15,5.704128853997620513e-02,9.983718202161453448e-01,1.224646799147353207e-16
3.200017285806419665e+01,1.200001915938487969e+02,-3.563722185518572561e-15,5.181306789114650119e-02,9.986568009059505480e-01,1.224646799147353207e-16
3.200017290266809766e+01,1.200001926508322327e+02,-3.575968653510048285e-15,4.658342676088737117e-02,9.989144029150911486e-01,1.224646799147353207e-16
3.200017294255526679e+01,1.200001937080752583e+02,-3.588215121501524009e-15,4.135250852245214714e-02,9.991446191812777267e-01,1.224646799147353207e-16
3.200017297772461689e+01,1.200001947655488408e+02,-3.600461589492999732e-15,3.612045658410670268e-02,9.993474433930151779e-01,1.224646799147353207e-16
3.200017300817518873e+01,1.200001958232240327e+02,-3.612708057484475456e-15,3.088741438519788940e-02,9.995228699897752422e-01,1.224646799147353207e-16
3.200017303390613677e+01,1.200001968810718438e+02,-3.624954525475951179e-15,2.565352539222104031e-02,9.996708941621490485e-01,1.224646799147353207e-16
3.200017305491675756e+01,1.200001979390632272e+02,-3.637200993467426903e-15,2.041893309488677574e-02,9.997915118519793420e-01,1.224646799147353207e-16
3.200017307120647558e+01,1.200001989971692211e+02,-3.649447461458902627e-15,1.518378100218716227e-02,9.998847197524710628e-01,1.224646799147353207e-16
3.200017308277485739e+01,1.200002000553608070e+02,-3.661693929450378350e-15,9.948212638461342502e-03,9.999505153082826059e-01,1.224646799147353207e-16
3.200017308962156903e+01,1.200002011136089521e+02,-3.673940397441854074e-15,4.712371539460736419e-03,9.999888967155955433e-01,1.224646799147353207e-16
3.200017309174643287e+01,1.200002021718846805e+02,-3.686186865433329798e-15,-5.235987515860623855e-04,9.999998629221642510e-01,1.224646799147353207e-16
3.200017308914937786e+01,1.200002032301589310e+02,-3.698433333424805521e-15,-5.759554687908592131e-03,9.999834136273446639e-01,1.224646799147353207e-16
3.200017308183048925e+01,1.200002042884027276e+02,-3.710679801416281245e-15,-1.099535272312993431e-02,9.999395492821023801e-01,1.224646799147353207e-16
3.200017306978995890e+01,1.200002053465870659e+02,-3.722926269407756968e-15,-1.623084931520210952e-02,9.998682710890005598e-01,1.224646799147353207e-16
3.200017305302812787e+01,1.200002064046828991e+02,-3.735172737399232692e-15,-2.146590093034135213e-02,9.997695810021670626e-01,1.224646799147353207e-16
3.200017303154544379e+01,1.200002074626612369e+02,-3.747419205390708416e-15,-2.670036404696316673e-02,9.996434817272403794e-01,1.224646799147353207e-16
3.200017300534250353e+01,1.200002085204930893e+02,-3.759665673382184139e-15,-3.193409515961704442e-02,9.994899767212958031e-01,1.224646799147353207e-16
3.200017297442001052e+01,1.200002095781494234e+02,-3.771912141373659863e-15,-3.716695078292072546e-02,9.993090701927507258e-01,1.224646799147353207e-16
3.200017293877883873e+01,1.200002106356012632e+02,-3.784158609365135587e-15,-4.239878745549393452e-02,9.991007671012488434e-01,1.224646799147353207e-16
3.200017289841994028e+01,1.200002116928196330e+02,-3.796405077356611310e-15,-4.762946174389146720e-02,9.988650731575247077e-01,1.224646799147353207e-16
3.200017285334443784e+01,1.200002127497754998e+02,-3.808651545348087034e-15,-5.285883024653543344e-02,9.986019948232468524e-01,1.224646799147353207e-16
3.200017280355355354e+01,1.200002138064399446e+02,-3.820898013339562757e-15,-5.808674959764673768e-02,9.983115393108407121e-01,1.224646799147353207e-16
3.200017274904866582e+01,1.200002148627839489e+02,-3.833144481331038481e-15,-6.331307647117551118e-02,9.979937145832908918e-01,1.224646799147353207e-16
3.200017268983125973e+01,1.200002159187785935e+02,-3.845390949322514205e-15,-6.853766758473046894e-02,9.976485293539227861e-01,1.224646799147353207e-16
3.200017262590296241e+01,1.200002169743948883e+02,-3.857637417313989928e-15,-7.376037970350701745e-02,9.972759930861638811e-01,1.224646799147353207e-16
3.200017255726553600e+01,1.200002180296039285e+02,-3.869883885305465652e-15,-7.898106964421421072e-02,9.968761159932841842e-01,1.224646799147353207e-16
3.200017248392084213e+01,1.200002190843767806e+02,-3.882130353296941376e-15,-8.419959427900010340e-02,9.964489090381161152e-01,1.224646799147353207e-16
3.200017240587089873e+01,1.200002201386844973e+02,-3.894376821288417099e-15,-8.941581053937570911e-02,9.959943839327541903e-01,1.224646799147353207e-16
3.200017232311785875e+01,1.200002211924981879e+02,-3.906623289279892823e-15,-9.462957542013730738e-02,9.955125531382337245e-01,1.224646799147353207e-16
3.200017223566397462e+01,1.200002222457889758e+02,-3.918869757271368546e-15,-9.984074598328697425e-02,9.950034298641893260e-01,1.224646799147353207e-16
3.200017214351165507e+01,1.200002232985279704e+02,-3.931116225262844270e-15,-1.050491793619513087e-01,9.944670280684928532e-01,1.224646799147353207e-16
3.200017204666342252e+01,1.200002243506863238e+02,-3.943362693254319994e-15,-1.102547327642982161e-01,9.939033624568704983e-01,1.224646799147353207e-16
3.200017194512192731e+01,1.200002254022352020e+02,-3.955609161245795717e-15,-1.154572634774516104e-01,9.933124484824995548e-01,1.224646799147353207e-16
3.200017183888995476e+01,1.200002264531457286e+02,-3.967855629237271441e-15,-1.206566288714039509e-01,9.926943023455853110e-01,1.224646799147353207e-16
3.200017172797041809e+01,1.200002275033891124e+02,-3.980102097228747165e-15,-1.258526864029265169e-01,9.920489409929162949e-01,1.224646799147353207e-16
3.200017161236636554e+01,1.200002285529365906e+02,-3.992348565220222888e-15,-1.310452936194773099e-01,9.913763821173999791e-01,1.224646799147353207e-16
3.200017149208096612e+01,1.200002296017593437e+02,-4.004595033211698612e-15,-1.362343081631064712e-01,9.906766441575776128e-01,1.224646799147353207e-16
3.200017136711750254e+01,1.200002306498286799e+02,-4.016841501203174335e-15,-1.414195877743590901e-01,9.899497462971190709e-01,1.224646799147353207e-16
3.200017123747941383e+01,1.200002316971157938e+02,-4.029087969194650059e-15,-1.466009902961752376e-01,9.891957084642961640e-01,1.224646799147353207e-16
3.200017110317025271e+01,1.200002327435920222e+02,-4.041334437186125783e-15,-1.517783736777874870e-01,9.884145513314369635e-01,1.224646799147353207e-16
3.200017096419369267e+01,1.200002337892286590e+02,-4.053580905177601506e-15,-1.569515959786150494e-01,9.876062963143590334e-01,1.224646799147353207e-16
3.200017082055354933e+01,1.200002348339970268e+02,-4.065827373169077230e-15,-1.621205153721552994e-01,9.867709655717818995e-01,1.224646799147353207e-16
3.200017067225377332e+01,1.200002358778684908e+02,-4.078073841160552954e-15,-1.672849901498720537e-01,9.859085820047197579e-01,1.224646799147353207e-16
3.200017051929840761e+01,1.200002369208144586e+02,-4.090320309152028677e-15,-1.724448787250804083e-01,9.850191692558537548e-01,1.224646799147353207e-16
3.200017036169166573e+01,1.200002379628063096e+02,-4.102566777143504401e-15,-1.776000396368286327e-01,9.841027517088837273e-01,1.224646799147353207e-16
3.200017019943785357e+01,1.200002390038154658e+02,-4.114813245134980124e-15,-1.827503315537761797e-01,9.831593544878596269e-01,1.224646799147353207e-16
3.200017003254143333e+01,1.200002400438134060e+02,-4.127059713126455848e-15,-1.878956132780685018e-01,9.821890034564928484e-01,1.224646799147353207e-16
3.200016986100695959e+01,1.200002410827716233e+02,-4.139306181117931572e-15,-1.930357437492080108e-01,9.811917252174470194e-01,1.224646799147353207e-16
3.200016968483915747e+01,1.200002421206616248e+02,-4.151552649109407295e-15,-1.981705820479213176e-01,9.801675471116089167e-01,1.224646799147353207e-16
3.200016950404284444e+01,1.200002431574549462e+02,-4.163799117100883019e-15,-2.032999874000226415e-01,9.791164972173386216e-01,1.224646799147353207e-16
3.200016931862298009e+01,1.200002441931231942e+02,-4.176045585092358743e-15,-2.084238191802731122e-01,9.780386043496999138e-01,1.224646799147353207e-16
3.200016912858465190e+01,1.200002452276379330e+02,-4.188292053083834466e-15,-2.135419369162362135e-01,9.769338980596702360e-01,1.224646799147353207e-16
3.200016893393305395e+01,1.200002462609708402e+02,-4.200538521075310190e-15,-2.186542002921288419e-01,9.758024086333306757e-01,1.224646799147353207e-16
3.200016873467354372e+01,1.200002472930935795e+02,-4.212784989066785913e-15,-2.237604691526680345e-01,9.746441670910352961e-01,1.224646799147353207e-16
3.200016853081157109e+01,1.200002483239778428e+02,-4.225031457058261637e-15,-2.288606035069136457e-01,9.734592051865611495e-01,1.224646799147353207e-16
3.200016832235273512e+01,1.200002493535953505e+02,-4.237277925049737361e-15,-2.339544635321059718e-01,9.722475554062373071e-01,1.224646799147353207e-16
3.200016810930273436e+01,1.200002503819179083e+02,-4.249524393041213084e-15,-2.390419095774993230e-01,9.710092509680546824e-01,1.224646799147353207e-16
3.200016789166742370e+01,1.200002514089173218e+02,-4.261770861032688808e-15,-2.441228021681904614e-01,9.697443258207549821e-01,1.224646799147353207e-16
3.200016766945276459e+01,1.200002524345653967e+02,-4.274017329024164532e-15,-2.491970020089423754e-01,9.684528146429000062e-01,1.224646799147353207e-16
3.200016744266485347e+01,1.200002534588340382e+02,-4.286263797015640255e-15,-2.542643699880032249e-01,9.671347528419210748e-01,1.224646799147353207e-16
3.200016721130990760e+01,1.200002544816952081e+02,-4.298510265007115979e-15,-2.593247671809201793e-01,9.657901765531483607e-01,1.224646799147353207e-16
3.200016697539425792e+01,1.200002555031208118e+02,-4.310756732998591703e-15,-2.643780548543478437e-01,9.644191226388200144e-01,1.224646799147353207e-16
3.200016673492438457e+01,1.200002565230828395e+02,-4.323003200990067426e-15,-2.694240944698520490e-01,9.630216286870717513e-01,1.224646799147353207e-16
3.200016648990688140e+01,1.200002575415533670e+02,-4.335249668981543150e-15,-2.744627476877077865e-01,9.615977330109060084e-01,1.224646799147353207e-16
3.200016624034845591e+01,1.200002585585044272e+02,-4.347496136973018873e-15,-2.794938763706917850e-01,9.601474746471421184e-01,1.224646799147353207e-16
3.200016598625595066e+01,1.200002595739081954e+02,-4.359742604964494597e-15,-2.845173425878697593e-01,9.586708933553458323e-01,1.224646799147353207e-16
3.200016572763634315e+01,1.200002605877367898e+02,-4.371989072955970321e-15,-2.895330086183777185e-01,9.571680296167389690e-01,1.224646799147353207e-16
3.200016546449671750e+01,1.200002615999624425e+02,-4.384235540947446044e-15,-2.945407369551978904e-01,9.556389246330900811e-01,1.224646799147353207e-16
3.200016519684427863e+01,1.200002626105573711e+02,-4.396482008938921768e-15,-2.995403903089282061e-01,9.540836203255849135e-01,1.224646799147353207e-16
3.200016492468638063e+01,1.200002636194938930e+02,-4.408728476930397492e-15,-3.045318316115465107e-01,9.525021593336766568e-01,1.224646799147353207e-16
3.200016464803047000e+01,1.200002646267443680e+02,-4.420974944921873215e-15,-3.095149240201679475e-01,9.508945850139171041e-01,1.224646799147353207e-16
3.200016436688414245e+01,1.200002656322811418e+02,-4.433221412913348939e-15,-3.144895309207970668e-01,9.492609414387684907e-01,1.224646799147353207e-16
3.200016408125510026e+01,1.200002666360766597e+02,-4.445467880904824662e-15,-3.194555159320727200e-01,9.476012733953944611e-01,1.224646799147353207e-16
3.200016379115117360e+01,1.200002676381034235e+02,-4.457714348896300386e-15,-3.244127429090072900e-01,9.459156263844330503e-01,1.224646799147353207e-16
3.200016349658031345e+01,1.200002686383339210e+02,-4.469960816887776110e-15,-3.293610759467190952e-01,9.442040466187483494e-01,1.224646799147353207e-16
3.200016319755060579e+01,1.200002696367407680e+02,-4.482207284879251833e-15,-3.343003793841582416e-01,9.424665810221642959e-01,1.224646799147353207e-16
3.200016289407024317e+01,1.200002706332965658e+02,-4.494453752870727557e-15,-3.392305178078259265e-01,9.407032772281780364e-01,1.224646799147353207e-16
3.200016258614753895e+01,1.200002716279740298e+02,-4.506700220862203281e-15,-3.441513560554868567e-01,9.389141835786535273e-01,1.224646799147353207e-16
3.200016227379094147e+01,1.200002726207458323e+02,-4.518946688853679004e-15,-3.490627592198746743e-01,9.370993491224971494e-01,1.224646799147353207e-16
3.200016195700901989e+01,1.200002736115848165e+02,-4.531193156845154728e-15,-3.539645926523906638e-01,9.352588236143122291e-01,1.224646799147353207e-16
3.200016163581044282e+01,1.200002746004637686e+02,-4.543439624836630451e-15,-3.588567219667951891e-01,9.333926575130352399e-01,1.224646799147353207e-16
3.200016131020403520e+01,1.200002755873556168e+02,-4.555686092828106175e-15,-3.637390130428918011e-01,9.315009019805525758e-01,1.224646799147353207e-16
3.200016098019870725e+01,1.200002765722333038e+02,-4.567932560819581899e-15,-3.686113320302043528e-01,9.295836088802977848e-01,1.224646799147353207e-16
3.200016064580351838e+01,1.200002775550697862e+02,-4.580179028811057622e-15,-3.734735453516466186e-01,9.276408307758297056e-01,1.224646799147353207e-16
3.200016030702762748e+01,1.200002785358381487e+02,-4.592425496802533346e-15,-3.783255197071842546e-01,9.256726209293915097e-01,1.224646799147353207e-16
3.200015996388032846e+01,1.200002795145115186e+02,-4.604671964794009070e-15,-3.831671220774893194e-01,9.236790333004503140e-01,1.224646799147353207e-16
3.200015961637102890e+01,1.200002804910630374e+02,-4.616918432785484793e-15,-3.879982197275871902e-01,9.216601225442180301e-01,1.224646799147353207e-16
3.200015926450924297e+01,1.200002814654659460e+02,-4.629164900776960517e-15,-3.928186802104952635e-01,9.196159440101528970e-01,1.224646799147353207e-16
