ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.983297336413928580e+00,2.579373477676623616e-01,2.449293598294706414e-16
1.983162008874521209e+00,2.589757644197112629e-01,2.449293598294706414e-16
1.983026137640001352e+00,2.600141100720855247e-01,2.449293598294706414e-16
1.982889722747618988e+00,2.610523844401173021e-01,2.449293598294706414e-16
1.982752764234773091e+00,2.620905872391572911e-01,2.449293598294706414e-16
1.982615262139011625e+00,2.631287181845763379e-01,2.449293598294706414e-16
1.982477216498031547e+00,2.641667769917653841e-01,2.449293598294706414e-16
1.982338627349678806e+00,2.652047633761343004e-01,2.449293598294706414e-16
1.982199494731948342e+00,2.662426770531132192e-01,2.449293598294706414e-16
1.982059818682984531e+00,2.672805177381522013e-01,2.449293598294706414e-16
1.981919599241079855e+00,2.683182851467217911e-01,2.449293598294706414e-16
1.981778836444676450e+00,2.693559789943117400e-01,2.449293598294706414e-16
1.981637530332365449e+00,2.703935989964323938e-01,2.449293598294706414e-16
1.981495680942886528e+00,2.714311448686143047e-01,2.449293598294706414e-16
1.981353288315128358e+00,2.724686163264084526e-01,2.449293598294706414e-16
1.981210352488129045e+00,2.735060130853860794e-01,2.449293598294706414e-16
1.981066873501075021e+00,2.745433348611390212e-01,2.449293598294706414e-16
1.980922851393301931e+00,2.755805813692796535e-01,2.449293598294706414e-16
1.980778286204294192e+00,2.766177523254408910e-01,2.449293598294706414e-16
1.980633177973685211e+00,2.776548474452769644e-01,2.449293598294706414e-16
1.980487526741257165e+00,2.786918664444618665e-01,2.449293598294706414e-16
1.980341332546941446e+00,2.797288090386909620e-01,2.449293598294706414e-16
1.980194595430817550e+00,2.807656749436805432e-01,2.449293598294706414e-16
1.980047315433114852e+00,2.818024638751679967e-01,2.449293598294706414e-16
1.979899492594210386e+00,2.828391755489117476e-01,2.449293598294706414e-16
1.979751126954631069e+00,2.838758096806913156e-01,2.449293598294706414e-16
1.979602218555052140e+00,2.849123659863077029e-01,2.449293598294706414e-16
1.979452767436297389e+00,2.859488441815830617e-01,2.449293598294706414e-16
1.979302773639340041e+00,2.869852439823609713e-01,2.449293598294706414e-16
1.979152237205301645e+00,2.880215651045066050e-01,2.449293598294706414e-16
1.979001158175452524e+00,2.890578072639066742e-01,2.449293598294706414e-16
1.978849536591211766e+00,2.900939701764694290e-01,2.449293598294706414e-16
1.978697372494147455e+00,2.911300535581250459e-01,2.449293598294706414e-16
1.978544665925976442e+00,2.921660571248252403e-01,2.449293598294706414e-16
1.978391416928563684e+00,2.932019805925439315e-01,2.449293598294706414e-16
1.978237625543923350e+00,2.942378236772766886e-01,2.449293598294706414e-16
1.978083291814218381e+00,2.952735860950412849e-01,2.449293598294706414e-16
1.977928415781760263e+00,2.963092675618775873e-01,2.449293598294706414e-16
1.977772997489008810e+00,2.973448677938477225e-01,2.449293598294706414e-16
1.977617036978573273e+00,2.983803865070358552e-01,2.449293598294706414e-16
1.977460534293211003e+00,2.994158234175487987e-01,2.449293598294706414e-16
1.977303489475827680e+00,3.004511782415156262e-01,2.449293598294706414e-16
1.977145902569478642e+00,3.014864506950878931e-01,2.449293598294706414e-16
1.976987773617366884e+00,3.025216404944398030e-01,2.449293598294706414e-16
1.976829102662844395e+00,3.035567473557682083e-01,2.449293598294706414e-16
1.976669889749411713e+00,3.045917709952927210e-01,2.449293598294706414e-16
