ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200028462621734349e+01,1.200001736237310581e+02,-4.531193156845121596e-15,1.140567073502903428e+00,1.642895842967843967e+00,2.449293598294706414e-16
3.200028565130914160e+01,1.200001753652139485e+02,-4.555686092828065154e-15,1.131949295679097967e+00,1.648845290502293892e+00,2.449293598294706414e-16
3.200028666861664561e+01,1.200001771129715564e+02,-4.580179028811008713e-15,1.123300484893551276e+00,1.654749534110196540e+00,2.449293598294706414e-16
3.200028767811195252e+01,1.200001788669559346e+02,-4.604671964793952272e-15,1.114620878257780223e+00,1.660608411923730543e+00,2.449293598294706414e-16
3.200028867976739377e+01,1.200001806271189935e+02,-4.629164900776895830e-15,1.105910713727584982e+00,1.666421763318801430e+00,2.449293598294706414e-16
3.200028967355551401e+01,1.200001823934125014e+02,-4.653657836759839389e-15,1.097170230096526033e+00,1.672189428919444110e+00,2.449293598294706414e-16
3.200029065944906392e+01,1.200001841657880277e+02,-4.678150772742782947e-15,1.088399666989377179e+00,1.677911250602192261e+00,2.449293598294706414e-16
3.200029163742101446e+01,1.200001859441969572e+02,-4.702643708725726506e-15,1.079599264855556795e+00,1.683587071500414201e+00,2.449293598294706414e-16
3.200029260744454263e+01,1.200001877285905749e+02,-4.727136644708670065e-15,1.070769264962534884e+00,1.689216736008613218e+00,2.449293598294706414e-16
3.200029356949307413e+01,1.200001895189199104e+02,-4.751629580691613623e-15,1.061909909389218587e+00,1.694800089786692610e+00,2.449293598294706414e-16
3.200029452354021942e+01,1.200001913151359361e+02,-4.776122516674557182e-15,1.053021441019316384e+00,1.700336979764188516e+00,2.449293598294706414e-16
3.200029546955982340e+01,1.200001931171893546e+02,-4.800615452657500741e-15,1.044104103534678751e+00,1.705827254144465011e+00,2.449293598294706414e-16
3.200029640752596549e+01,1.200001949250308115e+02,-4.825108388640444299e-15,1.035158141408617061e+00,1.711270762408876545e+00,2.449293598294706414e-16
3.200029733741291693e+01,1.200001967386106969e+02,-4.849601324623387858e-15,1.026183799899202276e+00,1.716667355320894428e+00,2.449293598294706414e-16
3.200029825919518345e+01,1.200001985578793295e+02,-4.874094260606331417e-15,1.017181325042540330e+00,1.722016884930197778e+00,2.449293598294706414e-16
